Indicador,Data,DataReferencia,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
IPCA,2021-10-07,2/2023,0.7654000000000001,0.792,0.1754,0.4913,1.2048,33,1
IPCA,2021-10-07,3/2021,2.9959,3.0349,0.1534,2.3781,3.2640000000000002,130,0
IPCA,2021-10-07,4/2021,1.5864,1.5607,0.2076,1.1543,2.1754,129,0
IPCA,2021-10-07,1/2022,1.2976,1.2619,0.2165,0.621,1.7702,123,0
IPCA,2021-10-07,2/2022,0.7692,0.7869,0.2848,0.1393,1.5035,122,0
IPCA,2021-10-07,3/2022,0.8871,0.9026000000000001,0.1995,0.0687,1.4775,122,0
IPCA,2021-10-07,4/2022,1.1953,1.2198,0.2258,0.6357,1.7399,122,0
IPCA,2021-10-07,1/2023,1.0712,1.0637,0.1822,0.6012000000000001,1.6591,84,0
IPCA,2021-10-07,2/2023,0.7466,0.7217,0.1579,0.43060000000000004,1.2552,81,0
IPCA,2021-10-08,4/2021,1.6834,1.703,0.21980000000000002,1.1643,2.0741,44,1
IPCA,2021-10-08,1/2022,1.3428,1.3205,0.1968,1.0032,2.0415,42,1
IPCA,2021-10-08,2/2022,0.8007000000000001,0.8573000000000001,0.25980000000000003,0.2798,1.3256000000000001,42,1
IPCA,2021-10-08,3/2022,0.8285,0.792,0.2611,0.0687,1.4775,42,1
IPCA,2021-10-08,4/2022,1.176,1.1946,0.219,0.772,1.6285,42,1
IPCA,2021-10-08,1/2023,1.0552,1.0632,0.1923,0.6212,1.6515,29,1
IPCA,2021-10-08,2/2023,0.7721,0.7418,0.18230000000000002,0.393,1.2048,27,1
IPCA,2021-10-08,3/2023,0.7096,0.6012000000000001,0.2604,0.1912,1.1808,25,1
IPCA,2021-10-08,4/2021,1.6134,1.5984,0.211,1.1643,2.1754,129,0
IPCA,2021-10-08,1/2022,1.3072,1.2652,0.22210000000000002,0.621,2.0415,123,0
IPCA,2021-10-08,2/2022,0.7673,0.797,0.2831,0.1393,1.5035,122,0
IPCA,2021-10-08,3/2022,0.8816,0.9026000000000001,0.2069,0.0687,1.4775,122,0
IPCA,2021-10-08,4/2022,1.1985999999999999,1.2299,0.22690000000000002,0.6357,1.7399,122,0
IPCA,2021-10-08,1/2023,1.0759,1.0637,0.19140000000000001,0.6012000000000001,1.6591,84,0
IPCA,2021-10-08,2/2023,0.7464000000000001,0.7217,0.1653,0.393,1.2552,81,0
IPCA,2021-10-08,3/2023,0.6526000000000001,0.6012000000000001,0.2197,0.19010000000000002,1.1808,70,0
IPCA,2021-10-11,4/2021,1.7311,1.76,0.2644,1.1643,2.47,50,1
IPCA,2021-10-11,1/2022,1.3473,1.3155999999999999,0.215,1.0032,2.0415,48,1
IPCA,2021-10-11,2/2022,0.8087000000000001,0.8825000000000001,0.2581,0.2798,1.3256000000000001,47,1
IPCA,2021-10-11,3/2022,0.8290000000000001,0.782,0.2544,0.0687,1.4775,47,1
IPCA,2021-10-11,4/2022,1.1705,1.1947,0.2348,0.7016,1.6893,47,1
IPCA,2021-10-11,1/2023,1.1079,1.0738,0.2023,0.6212,1.6591,33,1
IPCA,2021-10-11,2/2023,0.7863,0.75,0.1897,0.393,1.2552,31,1
IPCA,2021-10-11,3/2023,0.7113,0.6514,0.24750000000000003,0.1912,1.1808,29,1
IPCA,2021-10-11,4/2021,1.6425,1.6320000000000001,0.2353,1.1643,2.47,129,0
IPCA,2021-10-11,1/2022,1.3146,1.2703,0.22410000000000002,0.621,2.0415,124,0
IPCA,2021-10-11,2/2022,0.7664000000000001,0.797,0.2847,0.1393,1.5035,122,0
IPCA,2021-10-11,3/2022,0.8817,0.9026000000000001,0.2071,0.0687,1.4775,122,0
IPCA,2021-10-11,4/2022,1.1987,1.2299,0.22690000000000002,0.6357,1.7399,122,0
IPCA,2021-10-11,1/2023,1.0762,1.0637,0.19110000000000002,0.6012000000000001,1.6591,84,0
IPCA,2021-10-11,2/2023,0.7465,0.7217,0.16540000000000002,0.393,1.2552,81,0
IPCA,2021-10-11,3/2023,0.6527000000000001,0.6012000000000001,0.2199,0.19010000000000002,1.1808,70,0
IPCA,2021-10-13,4/2021,1.7490999999999999,1.76,0.27090000000000003,1.1643,2.47,53,1
IPCA,2021-10-13,1/2022,1.3664,1.3155999999999999,0.2541,1.0032,2.3379,50,1
IPCA,2021-10-13,2/2022,0.8142,0.8825000000000001,0.253,0.21930000000000002,1.3256000000000001,49,1
IPCA,2021-10-13,3/2022,0.8296,0.782,0.2504,0.0687,1.4775,49,1
IPCA,2021-10-13,4/2022,1.1897,1.1947,0.2442,0.7016,1.7399,49,1
IPCA,2021-10-13,1/2023,1.1095,1.0738,0.20650000000000002,0.6212,1.6591,34,1
IPCA,2021-10-13,2/2023,0.7858,0.75,0.1854,0.393,1.2552,33,1
IPCA,2021-10-13,3/2023,0.711,0.6664,0.24330000000000002,0.1912,1.1808,30,1
IPCA,2021-10-13,4/2021,1.6526,1.6353,0.2416,1.1643,2.47,130,0
IPCA,2021-10-13,1/2022,1.3204,1.2653,0.2391,0.621,2.3379,125,0
IPCA,2021-10-13,2/2022,0.7657,0.7919,0.28450000000000003,0.1393,1.5035,123,0
IPCA,2021-10-13,3/2022,0.8822000000000001,0.9026000000000001,0.20620000000000002,0.0687,1.4775,123,0
IPCA,2021-10-13,4/2022,1.1991,1.2248,0.22790000000000002,0.6357,1.7399,123,0
IPCA,2021-10-13,1/2023,1.0762,1.0637,0.19110000000000002,0.6012000000000001,1.6591,84,0
IPCA,2021-10-13,2/2023,0.7465,0.7217,0.16540000000000002,0.393,1.2552,81,0
IPCA,2021-10-13,3/2023,0.6527000000000001,0.6012000000000001,0.2199,0.19010000000000002,1.1808,70,0
IPCA,2021-10-14,4/2021,1.7575,1.7601,0.24930000000000002,1.1643,2.4089,53,1
IPCA,2021-10-14,1/2022,1.3648,1.3205,0.2565,1.0032,2.3379,50,1
IPCA,2021-10-14,2/2022,0.797,0.8356,0.2553,0.21930000000000002,1.3256000000000001,49,1
IPCA,2021-10-14,3/2022,0.8325,0.782,0.25070000000000003,0.0687,1.4775,49,1
IPCA,2021-10-14,4/2022,1.197,1.2048,0.2335,0.7016,1.7399,49,1
IPCA,2021-10-14,1/2023,1.1163,1.0738,0.20850000000000002,0.6212,1.6591,34,1
IPCA,2021-10-14,2/2023,0.7803,0.7459,0.1862,0.393,1.2552,34,1
IPCA,2021-10-14,3/2023,0.7067,0.6664,0.248,0.1912,1.1808,30,1
IPCA,2021-10-14,4/2021,1.6575000000000002,1.6388,0.23670000000000002,1.1643,2.4089,130,0
IPCA,2021-10-14,1/2022,1.3213,1.2653,0.2388,0.621,2.3379,125,0
IPCA,2021-10-14,2/2022,0.7657,0.7919,0.2843,0.1393,1.5035,123,0
IPCA,2021-10-14,3/2022,0.8819,0.9025000000000001,0.20620000000000002,0.0687,1.4775,123,0
IPCA,2021-10-14,4/2022,1.1992,1.2348,0.22790000000000002,0.6357,1.7399,123,0
IPCA,2021-10-14,1/2023,1.0783,1.0637,0.19260000000000002,0.6012000000000001,1.6591,84,0
IPCA,2021-10-14,2/2023,0.7464000000000001,0.7217,0.1656,0.393,1.2552,81,0
IPCA,2021-10-14,3/2023,0.6499,0.6012000000000001,0.2222,0.19010000000000002,1.1808,70,0
IPCA,2021-10-15,4/2021,1.7978,1.7852000000000001,0.24730000000000002,1.2248,2.4314999999999998,56,1
IPCA,2021-10-15,1/2022,1.3919000000000001,1.3359,0.2504,1.0234,2.3379,53,1
IPCA,2021-10-15,2/2022,0.7961,0.8339000000000001,0.2611,0.21930000000000002,1.3256000000000001,52,1
IPCA,2021-10-15,3/2022,0.8358,0.8021,0.2485,0.0687,1.4775,52,1
IPCA,2021-10-15,4/2022,1.1993,1.2159,0.2417,0.6357,1.7399,52,1
IPCA,2021-10-15,1/2023,1.1151,1.0922,0.21680000000000002,0.6212,1.6591,35,1
IPCA,2021-10-15,2/2023,0.7636000000000001,0.7217,0.18380000000000002,0.393,1.2552,35,1
IPCA,2021-10-15,3/2023,0.6543,0.6012000000000001,0.2631,0.19010000000000002,1.1808,31,1
IPCA,2021-10-15,4/2021,1.6751,1.6791,0.24430000000000002,1.2144,2.4314999999999998,129,0
IPCA,2021-10-15,1/2022,1.3265,1.2753,0.23700000000000002,0.621,2.3379,124,0
IPCA,2021-10-15,2/2022,0.7616,0.7918000000000001,0.2772,0.1393,1.3558,122,0
IPCA,2021-10-15,3/2022,0.88,0.9026000000000001,0.21180000000000002,0.0687,1.4775,122,0
IPCA,2021-10-15,4/2022,1.2016,1.2349,0.2268,0.6357,1.7399,122,0
IPCA,2021-10-15,1/2023,1.0763,1.0637,0.1923,0.6012000000000001,1.6591,83,0
IPCA,2021-10-15,2/2023,0.7517,0.7267,0.1648,0.393,1.2552,80,0
IPCA,2021-10-15,3/2023,0.6495000000000001,0.6012000000000001,0.2243,0.19010000000000002,1.1808,69,0
IPCA,2021-10-18,4/2021,1.7943,1.7802,0.245,1.2248,2.4314999999999998,57,1
IPCA,2021-10-18,1/2022,1.3981,1.3643,0.2399,1.0234,2.3379,53,1
IPCA,2021-10-18,2/2022,0.8147000000000001,0.8822000000000001,0.2685,0.21930000000000002,1.3256000000000001,52,1
IPCA,2021-10-18,3/2022,0.8338,0.8243,0.24680000000000002,0.0687,1.4775,52,1
IPCA,2021-10-18,4/2022,1.1737,1.2086000000000001,0.24860000000000002,0.6357,1.7399,52,1
IPCA,2021-10-18,1/2023,1.0864,1.0738,0.22820000000000001,0.6012000000000001,1.6591,33,1
IPCA,2021-10-18,2/2023,0.7738,0.7209,0.1942,0.393,1.2552,32,1
IPCA,2021-10-18,3/2023,0.6413,0.6012000000000001,0.2519,0.19010000000000002,1.1808,28,1
IPCA,2021-10-18,4/2021,1.7187999999999999,1.7247,0.24480000000000002,1.2144,2.4314999999999998,112,0
IPCA,2021-10-18,1/2022,1.328,1.2905,0.2371,0.621,2.3379,106,0
IPCA,2021-10-18,2/2022,0.7942,0.844,0.2679,0.1393,1.3558,104,0
IPCA,2021-10-18,3/2022,0.871,0.8786,0.21630000000000002,0.0687,1.4775,104,0
IPCA,2021-10-18,4/2022,1.1995,1.2209,0.2328,0.6357,1.7399,104,0
IPCA,2021-10-18,1/2023,1.0816,1.0737,0.2043,0.6012000000000001,1.6591,69,0
IPCA,2021-10-18,2/2023,0.7628,0.766,0.1739,0.393,1.2552,66,0
IPCA,2021-10-18,3/2023,0.6474000000000001,0.6012000000000001,0.2326,0.19010000000000002,1.1808,57,0
IPCA,2021-10-19,4/2021,1.7968000000000002,1.7802,0.2298,1.2248,2.4089,52,1
IPCA,2021-10-19,1/2022,1.4123,1.366,0.2227,1.0536,2.3379,49,1
IPCA,2021-10-19,2/2022,0.7969,0.8717,0.2546,0.21930000000000002,1.1957,49,1
IPCA,2021-10-19,3/2022,0.8276,0.8622000000000001,0.2404,0.12890000000000001,1.4775,49,1
IPCA,2021-10-19,4/2022,1.2017,1.2248,0.2373,0.6357,1.7399,49,1
IPCA,2021-10-19,1/2023,1.0712,1.0738,0.20770000000000002,0.6012000000000001,1.5844,32,1
IPCA,2021-10-19,2/2023,0.76,0.7116,0.1904,0.393,1.2552,31,1
IPCA,2021-10-19,3/2023,0.6187,0.6012000000000001,0.24550000000000002,0.19010000000000002,1.1808,27,1
IPCA,2021-10-19,4/2021,1.7261000000000002,1.7499,0.23170000000000002,1.2248,2.4089,113,0
IPCA,2021-10-19,1/2022,1.3317,1.2955,0.2388,0.621,2.3379,107,0
IPCA,2021-10-19,2/2022,0.7947000000000001,0.8523000000000001,0.26380000000000003,0.1393,1.3558,105,0
IPCA,2021-10-19,3/2022,0.8707,0.8747,0.2132,0.12890000000000001,1.4775,105,0
IPCA,2021-10-19,4/2022,1.2028,1.2248,0.2308,0.6357,1.7399,105,0
IPCA,2021-10-19,1/2023,1.0863,1.0738,0.20670000000000002,0.6012000000000001,1.6591,70,0
IPCA,2021-10-19,2/2023,0.7647,0.782,0.1733,0.393,1.2552,67,0
IPCA,2021-10-19,3/2023,0.6483,0.6012000000000001,0.23070000000000002,0.19010000000000002,1.1808,58,0
IPCA,2021-10-20,4/2021,1.8249,1.8106,0.2175,1.2248,2.4089,53,1
IPCA,2021-10-20,1/2022,1.4216,1.3893,0.2252,1.0536,2.3379,50,1
IPCA,2021-10-20,2/2022,0.7923,0.862,0.2524,0.2798,1.1957,50,1
IPCA,2021-10-20,3/2022,0.8436,0.8725,0.24860000000000002,0.12890000000000001,1.4775,50,1
IPCA,2021-10-20,4/2022,1.2065000000000001,1.2349,0.2255,0.6357,1.7399,50,1
IPCA,2021-10-20,1/2023,1.0921,1.0738,0.22590000000000002,0.6012000000000001,1.6591,33,1
IPCA,2021-10-20,2/2023,0.7685000000000001,0.7209,0.19190000000000002,0.393,1.2552,32,1
IPCA,2021-10-20,3/2023,0.6069,0.6012000000000001,0.24530000000000002,0.19010000000000002,1.1808,30,1
IPCA,2021-10-20,4/2021,1.7332,1.7545000000000002,0.2328,1.2248,2.4089,114,0
IPCA,2021-10-20,1/2022,1.3328,1.2955,0.2381,0.621,2.3379,108,0
IPCA,2021-10-20,2/2022,0.795,0.844,0.25930000000000003,0.1393,1.3558,106,0
IPCA,2021-10-20,3/2022,0.868,0.8735,0.2155,0.12890000000000001,1.4775,106,0
IPCA,2021-10-20,4/2022,1.2023,1.2298,0.2277,0.6357,1.7399,106,0
IPCA,2021-10-20,1/2023,1.0859,1.0737,0.2053,0.6012000000000001,1.6591,71,0
IPCA,2021-10-20,2/2023,0.7644000000000001,0.766,0.1721,0.393,1.2552,68,0
IPCA,2021-10-20,3/2023,0.6424000000000001,0.6012000000000001,0.2331,0.19010000000000002,1.1808,59,0
IPCA,2021-10-21,4/2021,1.851,1.8208000000000002,0.22340000000000002,1.2248,2.4089,62,1
IPCA,2021-10-21,1/2022,1.4105,1.3862,0.2232,0.9551000000000001,2.3379,58,1
IPCA,2021-10-21,2/2022,0.8233,0.8473,0.2556,0.2798,1.3864,58,1
IPCA,2021-10-21,3/2022,0.8548,0.8625,0.2543,0.1189,1.4775,57,1
IPCA,2021-10-21,4/2022,1.2116,1.2169,0.2434,0.6357,1.8401,57,1
IPCA,2021-10-21,1/2023,1.0804,1.0738,0.2398,0.6012000000000001,1.6591,39,1
IPCA,2021-10-21,2/2023,0.7551,0.7217,0.1779,0.393,1.2552,37,1
IPCA,2021-10-21,3/2023,0.5834,0.5711,0.2112,0.19010000000000002,1.1808,36,1
IPCA,2021-10-21,4/2021,1.7671999999999999,1.7602,0.2354,1.2248,2.4089,115,0
IPCA,2021-10-21,1/2022,1.3391,1.3155999999999999,0.2354,0.621,2.3379,109,0
IPCA,2021-10-21,2/2022,0.7996000000000001,0.8473,0.2614,0.1393,1.3864,108,0
IPCA,2021-10-21,3/2022,0.8728,0.8825000000000001,0.2214,0.1189,1.4775,107,0
IPCA,2021-10-21,4/2022,1.2108,1.2349,0.23370000000000002,0.6357,1.8401,107,0
IPCA,2021-10-21,1/2023,1.0876,1.0738,0.2031,0.6012000000000001,1.6591,72,0
IPCA,2021-10-21,2/2023,0.7627,0.75,0.1716,0.393,1.2552,69,0
IPCA,2021-10-21,3/2023,0.6381,0.6012000000000001,0.23090000000000002,0.19010000000000002,1.1808,61,0
IPCA,2021-10-22,4/2021,1.9852,2.0132,0.23140000000000002,1.2478,2.5818,104,1
IPCA,2021-10-22,1/2022,1.4775,1.4669,0.23920000000000002,0.9551000000000001,2.4395,100,1
IPCA,2021-10-22,2/2022,0.772,0.7781,0.25930000000000003,0.1981,1.3558,100,1
IPCA,2021-10-22,3/2022,0.9288000000000001,0.9328000000000001,0.2816,0.1189,2.2159,99,1
IPCA,2021-10-22,4/2022,1.2694,1.3054999999999999,0.225,0.6813,1.8401,99,1
IPCA,2021-10-22,1/2023,1.1116,1.0838,0.2097,0.6012000000000001,1.6889,75,1
IPCA,2021-10-22,2/2023,0.7586,0.7418,0.1736,0.393,1.2552,73,1
IPCA,2021-10-22,3/2023,0.6317,0.5912000000000001,0.242,0.19010000000000002,1.7701,70,1
IPCA,2021-10-22,4/2021,1.9076,1.9319000000000002,0.26880000000000004,1.2478,2.5818,131,0
IPCA,2021-10-22,1/2022,1.4309,1.4267,0.2614,0.621,2.4395,125,0
IPCA,2021-10-22,2/2022,0.795,0.8336,0.2536,0.1981,1.3558,124,0
IPCA,2021-10-22,3/2022,0.911,0.9226000000000001,0.267,0.1189,2.2159,123,0
IPCA,2021-10-22,4/2022,1.2586,1.2854,0.217,0.6813,1.8401,123,0
IPCA,2021-10-22,1/2023,1.0964,1.0738,0.20950000000000002,0.6012000000000001,1.6889,86,0
IPCA,2021-10-22,2/2023,0.7581,0.7418,0.1709,0.393,1.2552,84,0
IPCA,2021-10-22,3/2023,0.6284000000000001,0.5811000000000001,0.23950000000000002,0.19010000000000002,1.7701,78,0
IPCA,2021-10-25,4/2021,2.0197,2.0636,0.2321,1.2478,2.5818,101,1
IPCA,2021-10-25,1/2022,1.4929000000000001,1.4671,0.2429,0.9551000000000001,2.4395,99,1
IPCA,2021-10-25,2/2022,0.7678,0.7754000000000001,0.26330000000000003,0.1981,1.3558,99,1
IPCA,2021-10-25,3/2022,0.9311,0.9278000000000001,0.25270000000000004,0.1888,1.9313,98,1
IPCA,2021-10-25,4/2022,1.283,1.3054999999999999,0.22240000000000001,0.6813,1.8401,98,1
IPCA,2021-10-25,1/2023,1.1111,1.0838,0.20770000000000002,0.6012000000000001,1.6889,76,1
IPCA,2021-10-25,2/2023,0.7593000000000001,0.7418,0.163,0.43060000000000004,1.2552,74,1
IPCA,2021-10-25,3/2023,0.6154000000000001,0.5711,0.1985,0.19010000000000002,1.1963,71,1
IPCA,2021-10-25,4/2021,1.9367,1.9639000000000002,0.2702,1.2478,2.5818,130,0
IPCA,2021-10-25,1/2022,1.4533,1.4567,0.26280000000000003,0.621,2.4395,124,0
IPCA,2021-10-25,2/2022,0.8002,0.8319000000000001,0.25630000000000003,0.1981,1.3558,123,0
IPCA,2021-10-25,3/2022,0.9135000000000001,0.9227000000000001,0.2485,0.1888,1.9313,122,0
IPCA,2021-10-25,4/2022,1.2621,1.2804,0.221,0.6813,1.8401,122,0
IPCA,2021-10-25,1/2023,1.1091,1.0788,0.21050000000000002,0.6012000000000001,1.6889,86,0
IPCA,2021-10-25,2/2023,0.76,0.7418,0.16620000000000001,0.393,1.2552,84,0
IPCA,2021-10-25,3/2023,0.6146,0.5695,0.2079,0.19010000000000002,1.1963,79,0
IPCA,2021-10-26,4/2021,2.0694,2.074,0.2727,1.2478,2.7441,102,1
IPCA,2021-10-26,1/2022,1.4921,1.467,0.2383,0.9528000000000001,2.4395,100,1
IPCA,2021-10-26,2/2022,0.7722,0.7781,0.2684,0.1981,1.4264000000000001,100,1
IPCA,2021-10-26,3/2022,0.9361,0.9228000000000001,0.2581,0.1688,1.9313,99,1
IPCA,2021-10-26,4/2022,1.2854,1.3054999999999999,0.22870000000000001,0.6813,1.8711000000000002,99,1
IPCA,2021-10-26,1/2023,1.1047,1.0838,0.2093,0.6012000000000001,1.6889,77,1
IPCA,2021-10-26,2/2023,0.7637,0.7418,0.1635,0.43060000000000004,1.2552,75,1
IPCA,2021-10-26,3/2023,0.6158,0.5695,0.202,0.19010000000000002,1.1963,71,1
IPCA,2021-10-26,4/2021,1.9816,2.0132,0.305,1.2478,2.7441,130,0
IPCA,2021-10-26,1/2022,1.4568,1.4568,0.26,0.621,2.4395,124,0
IPCA,2021-10-26,2/2022,0.804,0.8423,0.2617,0.1981,1.4264000000000001,123,0
IPCA,2021-10-26,3/2022,0.919,0.9227000000000001,0.2536,0.1688,1.9313,122,0
IPCA,2021-10-26,4/2022,1.2665,1.2854,0.22610000000000002,0.6813,1.8711000000000002,122,0
IPCA,2021-10-26,1/2023,1.1118000000000001,1.0838,0.2111,0.6012000000000001,1.6889,86,0
IPCA,2021-10-26,2/2023,0.7645000000000001,0.7418,0.1673,0.393,1.2552,84,0
IPCA,2021-10-26,3/2023,0.6175,0.5695,0.2107,0.19010000000000002,1.1963,79,0
IPCA,2021-10-27,4/2021,2.1203,2.1144,0.2903,1.2478,2.9148,103,1
IPCA,2021-10-27,1/2022,1.5096,1.4822,0.23620000000000002,0.9528000000000001,2.4395,100,1
IPCA,2021-10-27,2/2022,0.7815000000000001,0.7814,0.2654,0.1981,1.4264000000000001,100,1
IPCA,2021-10-27,3/2022,0.9249,0.9226000000000001,0.2624,0.1688,1.9313,99,1
IPCA,2021-10-27,4/2022,1.2858,1.3056,0.226,0.6813,1.8711000000000002,99,1
IPCA,2021-10-27,1/2023,1.113,1.0839,0.21910000000000002,0.6012000000000001,1.6889,76,1
IPCA,2021-10-27,2/2023,0.757,0.7459,0.16290000000000002,0.393,1.2552,74,1
IPCA,2021-10-27,3/2023,0.6107,0.5603,0.1965,0.19010000000000002,1.1963,70,1
IPCA,2021-10-27,4/2021,2.0276,2.0637,0.3294,1.2478,2.9148,131,0
IPCA,2021-10-27,1/2022,1.464,1.462,0.2609,0.621,2.4395,124,0
IPCA,2021-10-27,2/2022,0.8083,0.8423,0.2591,0.1981,1.4264000000000001,123,0
IPCA,2021-10-27,3/2022,0.9195000000000001,0.9227000000000001,0.2511,0.1688,1.9313,122,0
IPCA,2021-10-27,4/2022,1.2691,1.2854,0.22690000000000002,0.6813,1.8711000000000002,122,0
IPCA,2021-10-27,1/2023,1.1133,1.0788,0.21250000000000002,0.6012000000000001,1.6889,86,0
IPCA,2021-10-27,2/2023,0.7622,0.7459,0.161,0.393,1.2552,84,0
IPCA,2021-10-27,3/2023,0.6142000000000001,0.5695,0.2024,0.19010000000000002,1.1963,79,0
IPCA,2021-10-28,4/2021,2.1484,2.1247,0.2881,1.2478,2.9148,101,1
IPCA,2021-10-28,1/2022,1.5106000000000002,1.4822,0.2409,0.9327000000000001,2.4395,98,1
IPCA,2021-10-28,2/2022,0.7814,0.7814,0.26830000000000004,0.1981,1.4264000000000001,98,1
IPCA,2021-10-28,3/2022,0.934,0.9278000000000001,0.27030000000000004,0.1688,1.9313,98,1
IPCA,2021-10-28,4/2022,1.2957,1.3155999999999999,0.22920000000000001,0.6813,1.8711000000000002,98,1
IPCA,2021-10-28,1/2023,1.1043,1.0788,0.2139,0.6012000000000001,1.6889,74,1
IPCA,2021-10-28,2/2023,0.7583000000000001,0.7459,0.1646,0.393,1.2552,72,1
IPCA,2021-10-28,3/2023,0.6162000000000001,0.5611,0.2013,0.19010000000000002,1.1963,68,1
IPCA,2021-10-28,4/2021,2.0545,2.074,0.32320000000000004,1.2478,2.9148,130,0
IPCA,2021-10-28,1/2022,1.4727000000000001,1.4669,0.2506,0.9327000000000001,2.4395,123,0
IPCA,2021-10-28,2/2022,0.8034,0.8219000000000001,0.25830000000000003,0.1981,1.4264000000000001,122,0
IPCA,2021-10-28,3/2022,0.9257000000000001,0.9328000000000001,0.2601,0.1688,1.9313,121,0
IPCA,2021-10-28,4/2022,1.2752,1.3054999999999999,0.22940000000000002,0.6813,1.8711000000000002,121,0
IPCA,2021-10-28,1/2023,1.1134,1.0788,0.2124,0.6012000000000001,1.6889,86,0
IPCA,2021-10-28,2/2023,0.7622,0.7459,0.161,0.393,1.2552,84,0
IPCA,2021-10-28,3/2023,0.6136,0.5695,0.20220000000000002,0.19010000000000002,1.1963,79,0
IPCA,2021-10-29,4/2021,2.3314,2.3465,0.23600000000000002,1.7094,2.775,67,1
IPCA,2021-10-29,1/2022,1.5122,1.4973,0.2631,0.9327000000000001,2.3581,63,1
IPCA,2021-10-29,2/2022,0.8628,0.8826,0.22760000000000002,0.2313,1.4264000000000001,63,1
IPCA,2021-10-29,3/2022,0.9003,0.8724000000000001,0.2733,0.1688,1.8047,63,1
IPCA,2021-10-29,4/2022,1.2987,1.3307,0.2326,0.7362000000000001,1.8711000000000002,62,1
IPCA,2021-10-29,1/2023,1.1194,1.083,0.2582,0.6012000000000001,1.7193,42,1
IPCA,2021-10-29,2/2023,0.7733,0.75,0.1767,0.393,1.2552,41,1
IPCA,2021-10-29,3/2023,0.617,0.5459,0.2232,0.1912,1.1963,38,1
IPCA,2021-10-29,4/2021,2.1443,2.1295,0.3115,1.3759000000000001,2.775,133,0
IPCA,2021-10-29,1/2022,1.4944,1.4735,0.2639,0.9327000000000001,2.4395,126,0
IPCA,2021-10-29,2/2022,0.8187000000000001,0.8513000000000001,0.255,0.2313,1.4264000000000001,125,0
IPCA,2021-10-29,3/2022,0.9309000000000001,0.9474,0.25880000000000003,0.1688,1.9313,124,0
IPCA,2021-10-29,4/2022,1.2837,1.3056,0.23070000000000002,0.6813,1.8711000000000002,123,0
IPCA,2021-10-29,1/2023,1.1184,1.0839,0.21180000000000002,0.6012000000000001,1.7193,86,0
IPCA,2021-10-29,2/2023,0.7619,0.7459,0.1617,0.393,1.2552,84,0
IPCA,2021-10-29,3/2023,0.618,0.5703,0.20270000000000002,0.19010000000000002,1.1963,80,0
IPCA,2021-11-01,4/2021,2.3587,2.3829000000000002,0.222,1.9318,2.775,64,1
IPCA,2021-11-01,1/2022,1.5238,1.5377,0.2844,0.9327000000000001,2.3581,60,1
IPCA,2021-11-01,2/2022,0.8767,0.9022,0.22990000000000002,0.40030000000000004,1.4264000000000001,60,1
IPCA,2021-11-01,3/2022,0.918,0.9077000000000001,0.2728,0.1688,1.8047,60,1
IPCA,2021-11-01,4/2022,1.2809,1.3054999999999999,0.2363,0.7362000000000001,1.8711000000000002,59,1
IPCA,2021-11-01,1/2023,1.1246,1.1032,0.2492,0.6012000000000001,1.7193,40,1
IPCA,2021-11-01,2/2023,0.7622,0.7236,0.1817,0.393,1.2552,39,1
IPCA,2021-11-01,3/2023,0.6104,0.5225000000000001,0.22820000000000001,0.1912,1.1963,36,1
IPCA,2021-11-01,4/2021,2.1719,2.1683,0.2943,1.4062999999999999,2.775,131,0
IPCA,2021-11-01,1/2022,1.5070999999999999,1.4873,0.2659,0.9327000000000001,2.4395,124,0
IPCA,2021-11-01,2/2022,0.8204,0.8522000000000001,0.2597,0.2313,1.4264000000000001,123,0
IPCA,2021-11-01,3/2022,0.9338000000000001,0.9474,0.2584,0.1688,1.9313,122,0
IPCA,2021-11-01,4/2022,1.2865,1.3056,0.22970000000000002,0.6813,1.8711000000000002,121,0
IPCA,2021-11-01,1/2023,1.1153,1.0839,0.2068,0.6012000000000001,1.7193,86,0
IPCA,2021-11-01,2/2023,0.759,0.7418,0.16340000000000002,0.393,1.2552,84,0
IPCA,2021-11-01,3/2023,0.6168,0.5661,0.2033,0.19010000000000002,1.1963,80,0
IPCA,2021-11-03,4/2021,2.3486000000000002,2.3778,0.23270000000000002,1.9117000000000002,2.877,67,1
IPCA,2021-11-03,1/2022,1.5224,1.5276,0.281,0.9327000000000001,2.3581,63,1
IPCA,2021-11-03,2/2022,0.8676,0.8875000000000001,0.21810000000000002,0.40030000000000004,1.3558,62,1
IPCA,2021-11-03,3/2022,0.9061,0.9026000000000001,0.2651,0.1688,1.8047,62,1
IPCA,2021-11-03,4/2022,1.2703,1.3054999999999999,0.21930000000000002,0.7362000000000001,1.8401,61,1
IPCA,2021-11-03,1/2023,1.1452,1.1241,0.234,0.6012000000000001,1.7193,41,1
IPCA,2021-11-03,2/2023,0.7467,0.7066,0.1845,0.393,1.2552,40,1
IPCA,2021-11-03,3/2023,0.6187,0.5341,0.2313,0.1912,1.1963,37,1
IPCA,2021-11-03,4/2021,2.1909,2.1844,0.2923,1.4062999999999999,2.877,133,0
IPCA,2021-11-03,1/2022,1.5144000000000002,1.4929999999999999,0.261,0.9327000000000001,2.4395,126,0
IPCA,2021-11-03,2/2022,0.8196,0.8523000000000001,0.2571,0.2313,1.4264000000000001,124,0
